analysis_type,parameter_name,parameter_value,initialization_index,initialization_seed,algorithm,epsilon,output_weight_count,hidden_width,q_dimension,n_train,n_test,n_features,n_classes,lambda_reg,estimated_L,mu,condition_number,converged,iterations,computational_time_seconds,initial_gradient_norm,final_gradient_norm,objective_value,objective_gap_to_ldlt,relative_error_to_ldlt,train_accuracy,test_accuracy,alpha,beta
rho,rho,0.6,67,104074,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.463291667001613,3.815138608544802,0.0009955191998690497,0.3448649460728129,1.7362846765345274e-06,0.04697709674691185,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,68,104075,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.135609208002279,3.879053537880299,0.0008876577257201327,0.3448632253222402,1.5534103836589708e-08,0.0007301864733435036,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,68,104075,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1456,1.4712865420005983,3.879053537880299,0.0009979256920066763,0.3448649546294122,1.7448412758525045e-06,0.04704991526030901,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,69,104076,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,2.0162058330024593,3.288873663393468,0.0009429380163358324,0.34486323943025055,2.9642114207639736e-08,0.0010041496435507994,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,69,104076,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1453,1.4628221669991035,3.288873663393468,0.0009975820700766772,0.3448649614581956,1.7516700592801193e-06,0.04734974402284429,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,70,104077,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.063863916002447,3.916687228099193,0.0008820436051009912,0.3448632254129345,1.5624798177515942e-08,0.0007316325132736195,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,70,104077,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1457,1.5485438329997123,3.916687228099193,0.000997978962382889,0.34486495544921275,1.745661076413274e-06,0.047073100345956714,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,71,104078,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.8863279579964,3.207973277209226,0.0009249658083180851,0.3448632392399509,2.945181454272472e-08,0.0010030461495325953,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,71,104078,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.406370707998576,3.207973277209226,0.00099771288320953,0.34486495824769603,1.7484595596917174e-06,0.04723230058227988,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,72,104079,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.9198346659977688,3.3399813792405513,0.0009610570686048993,0.3448632393377784,2.954964206658417e-08,0.001000967414502543,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,72,104079,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1455,1.3797513329991489,3.3399813792405513,0.0009972259041713702,0.3448649530936177,1.7433054813609239e-06,0.047063955222911624,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,73,104080,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.9141326250028214,3.49438199628445,0.0009955662842834514,0.3448632393694471,2.9581310789783544e-08,0.000996253496409374,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,73,104080,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1453,1.5766067919976194,3.49438199628445,0.0009991741853305077,0.3448649453922052,1.7356040688532026e-06,0.04696954615438532,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,74,104081,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,2.022467874994618,3.470053495511256,0.000994697293875381,0.344863239363609,2.9575472682008552e-08,0.001002476919598956,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,74,104081,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1456,1.4533083339993027,3.470053495511256,0.000999908753748729,0.34486495738565626,1.7475975199188198e-06,0.04706890974974195,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,75,104082,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.9372115000005579,3.426923489167226,0.0009829215077393253,0.34486323931451673,2.9526380396216467e-08,0.0010055658088030143,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,75,104082,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1456,1.4247666250012117,3.426923489167226,0.0009970815108624068,0.34486496335824707,1.7535701107296298e-06,0.04721955558437134,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,76,104083,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.007759416999761,3.5685492090737765,0.0008308429982253912,0.3448632252397444,1.545160804861112e-08,0.0007267771487053307,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,76,104083,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1453,1.4741880000001402,3.5685492090737765,0.0009977441686736931,0.3448649460799113,1.73629177496748e-06,0.047016724308860655,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,77,104084,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.9882182500005001,3.4947712292171547,0.0009986196274848335,0.3448632392477556,2.945961924405438e-08,0.0009983972198654492,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,77,104084,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1453,1.3908207080021384,3.4947712292171547,0.0009995793880090745,0.344864952997991,1.7432098546876773e-06,0.04707756324888664,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,78,104085,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.0521220000009635,3.6204804463324134,0.0008282596055781755,0.34486322514212303,1.5353986693167343e-08,0.0007284672834989918,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,78,104085,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1453,1.4177678749983897,3.6204804463324134,0.0009968691192893263,0.34486495491189767,1.745123761331957e-06,0.04713635075612829,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,79,104086,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.476731375005329,3.630196358886786,0.0008088841264759929,0.34486322496669886,1.517856251798122e-08,0.0007247049194818721,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,79,104086,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1456,1.6643418329986162,3.630196358886786,0.000997613889725694,0.3448649368455736,1.7270574372840741e-06,0.046690718713629384,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,80,104087,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,2.6360713749963907,3.388674475935154,0.0009689427461972146,0.34486323930734875,2.951921240779143e-08,0.0010020738141093683,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,80,104087,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.4698995839935378,3.388674475935154,0.0009998254424116429,0.344864959071499,1.749283362662002e-06,0.04718452415833548,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,81,104088,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.2861378329980653,3.533061367297379,0.0008094980637386595,0.3448632252427103,1.5454573953910256e-08,0.0007292791973904688,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,81,104088,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1458,1.6996618330013007,3.533061367297379,0.0009997594630170388,0.34486494992010586,1.7401319695187212e-06,0.04684893090700518,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,82,104089,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.2825410829973407,3.698948067452,0.00082492810345436,0.34486322518178286,1.5393646524142213e-08,0.0007242231625139659,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,82,104089,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1452,1.3534059160010656,3.698948067452,0.000997014922343283,0.3448649393165292,1.7295283928353555e-06,0.04691976272888391,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,83,104090,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,1.944739375001518,3.687178585387261,0.0008440886613262287,0.34486322500762656,1.521949022365021e-08,0.0007292957207853251,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,83,104090,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.3810731669946108,3.687178585387261,0.0009973362863244255,0.34486495371377257,1.7439256362328237e-06,0.047128909218092985,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,84,104091,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.8260404160027974,3.2993072355561117,0.0009468939114482065,0.3448632395764951,2.9788358779647695e-08,0.0010005071323197405,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,84,104091,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.3710923329999787,3.2993072355561117,0.0009997425485600273,0.3448649546126422,1.7448245058782064e-06,0.047103486353976,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,85,104092,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,1.9197945409978274,3.6816845690588456,0.0008493004260500047,0.3448632252149357,1.5426799337969754e-08,0.0007298427615948005,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,85,104092,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1456,1.3611252909977338,3.6816845690588456,0.0009984276278961928,0.34486495232336045,1.7425352241140502e-06,0.04702128947276639,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,86,104093,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.8689689589955378,3.47198252789874,0.0009936611621747407,0.3448632395436494,2.9755513053508764e-08,0.0010017809702826763,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,86,104093,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.3867662080010632,3.47198252789874,0.000999534060556599,0.3448649591155401,1.7493274037660989e-06,0.04716880416069373,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,87,104094,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.021691166002711,3.6053258455742334,0.0007508802826163279,0.34486322497423094,1.5186094604047184e-08,0.0007232583195438826,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,87,104094,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.4598609580061748,3.6053258455742334,0.0009991060069116323,0.3448649342778461,1.724489709753474e-06,0.04671812618641602,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,88,104095,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,1.9150997920005466,3.6883072467943006,0.0008132541106610874,0.3448632250860362,1.5297899835786666e-08,0.0007272995031395668,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,88,104095,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1457,1.3507576670017443,3.6883072467943006,0.0009975586467360128,0.34486494117768973,1.731389553394358e-06,0.0467920699537652,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,89,104096,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.828781500000332,3.4397454650952435,0.0009806441466906062,0.34486323918655154,2.9398415202219752e-08,0.0010058932327891125,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,89,104096,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.3982338749992778,3.4397454650952435,0.0009962523686598721,0.34486496269666667,1.7529085303280567e-06,0.047373090294587035,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,90,104097,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.8761455839994596,3.471728569214301,0.0009925618578334326,0.34486323956088716,2.9772750820278304e-08,0.0010000348891296262,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,90,104097,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1457,1.388090332999127,3.471728569214301,0.0009988551775628777,0.34486494955364777,1.7397655114326227e-06,0.04688452569462631,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,91,104098,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.9234204160020454,3.4443600091866435,0.000989128795519127,0.3448632396037022,2.981556584957801e-08,0.0009939448448159675,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,91,104098,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1457,1.3545320830016863,3.4443600091866435,0.0009993752630157243,0.3448649367703921,1.726982255756404e-06,0.046587989264406354,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,92,104099,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,1.958125334000215,3.6529167530956657,0.0008365048638900498,0.3448632252329684,1.5444832079936077e-08,0.000723638916389228,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,92,104099,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1455,1.4410069579971605,3.6529167530956657,0.0009996485665730033,0.34486493646657557,1.7266784392289125e-06,0.0466780631797747,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,93,104100,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.8648937079997268,3.3838766896838317,0.000970769039312825,0.3448632392001293,2.941199295225516e-08,0.0010057677498157805,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,93,104100,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1456,1.3869049169952632,3.3838766896838317,0.0009965540055400077,0.34486495890147234,1.7491133360025835e-06,0.04723323814904874,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,94,104101,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.8904674160003196,3.294949109999892,0.0009454759226391838,0.3448632388227282,2.9034591841892166e-08,0.0009968977174760697,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,94,104101,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1452,1.412697792002291,3.294949109999892,0.0009983951573152316,0.3448649516902946,1.7419021582365524e-06,0.0470760187734346,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,95,104102,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,1.945174375003262,3.7817623420196944,0.0008672374050961039,0.3448632251818046,1.5393668284513495e-08,0.0007337332245106722,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,95,104102,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1455,1.4113712920006947,3.7817623420196944,0.0009982766698781093,0.3448649657502206,1.7559620842377832e-06,0.0473565773981518,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,96,104103,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,1.9864544999945792,3.989737597887939,0.0009211819846080999,0.34486322546892934,1.5680792997407877e-08,0.0007275346667682769,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,96,104103,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.4900400830010767,3.989737597887939,0.0009988817758222596,0.34486494702491616,1.7372367798196287e-06,0.04700315369503859,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,97,104104,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,2.113195625002845,3.614686696812497,0.0008153386860309033,0.3448632251006403,1.531250398700834e-08,0.0007310602013375577,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,97,104104,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.3902631250020931,3.614686696812497,0.0009961000233532265,0.34486495586839383,1.746080257492011e-06,0.047239517144214246,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,98,104105,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,2048,1.9522653329986497,3.572242092131528,0.0008258411526171589,0.3448632252011443,1.5413007981024407e-08,0.0007264046421015561,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,98,104105,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1457,1.3935450420030975,3.572242092131528,0.0009974709927183707,0.3448649385373414,1.728749205065494e-06,0.046733125630328574,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,99,104106,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1954,1.8635742920014309,3.380588244927657,0.0009697944743735177,0.3448632392801732,2.9492036868195015e-08,0.0010012353679328446,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,99,104106,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,1454,1.5299592079973081,3.380588244927657,0.0009975400747803671,0.344864953507227,1.7437190906743893e-06,0.04714640341605893,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.7,0,104007,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,1.914094167004805,4.078891075065302,0.0006872381020600023,0.3258286900417755,6.054351914253076e-08,0.001379062974113116,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,0,104007,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1761,1.731417707997025,4.078891075065302,0.0009943926024105524,0.3258300573295411,1.4278312847615382e-06,0.03627447787935813,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,1,104008,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,1.993354582999018,3.745675570927449,0.0006739990966241467,0.3258286897032518,6.020499543346602e-08,0.0013782827144380183,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,1,104008,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1761,1.7307049589944654,3.745675570927449,0.000996674489363485,0.3258300573947758,1.4278965194125526e-06,0.0362507093031376,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,2,104009,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,1.9984764589971746,3.8724748149343156,0.0006900309890283013,0.3258286898276544,6.032939803279902e-08,0.0013780418873168966,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,2,104009,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1761,1.7212407920014812,3.8724748149343156,0.00099334551654821,0.32583005528687226,1.4257886158941524e-06,0.03624681069667451,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,3,104010,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,2.035184667001886,3.67065957701444,0.0006833141994132165,0.3258286902992268,6.080097042504562e-08,0.0013797655161895037,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,3,104010,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1760,1.8170644579950022,3.67065957701444,0.000998293173424032,0.3258300661850283,1.4366867719384224e-06,0.036343229581938155,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,4,104011,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,1.989651457995933,4.324320162551373,0.0006972468355214579,0.32582868999043096,6.049217460279976e-08,0.0013792616154682706,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,4,104011,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1762,1.7688202089993865,4.324320162551373,0.0009936131267506887,0.3258300562674714,1.426769215051582e-06,0.03622924288341722,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,5,104012,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,2.0263587499939604,4.361505046856917,0.0006960096634900677,0.3258286896287202,6.013046383035459e-08,0.0013889669766275297,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,5,104012,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1761,1.8365975830020034,4.361505046856917,0.0009950243798358327,0.3258300716149629,1.4421167065514773e-06,0.036551162840785995,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,6,104013,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,2.275099417005549,3.829476760628184,0.0006909392205345085,0.32582868979361973,6.029536336882302e-08,0.0013851530357950283,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,6,104013,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1761,1.8064549999980954,3.829476760628184,0.0009949802371416881,0.32583006583204754,1.4363337911826868e-06,0.03644238067435681,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,7,104014,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,2.031368083000416,3.684473757773368,0.0006785660533621169,0.32582868960650646,6.010825009949983e-08,0.0013823641307437661,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,7,104014,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1760,1.7883824589953292,3.684473757773368,0.0009983459227179109,0.32583007157970184,1.4420814454796371e-06,0.036414022187553026,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,8,104015,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,2.1317764579944196,3.7736378974119167,0.0006849039631748961,0.32582868951761945,6.001936309063538e-08,0.001378439465000636,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,8,104015,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1760,1.762604834002559,3.7736378974119167,0.000993885945898142,0.32583005533012444,1.425831868073768e-06,0.036307288109746406,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,9,104016,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,2.0345781670039287,4.010655216340067,0.0007058438807266106,0.32582868955663047,6.005837410727466e-08,0.00138381394030099,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,9,104016,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1760,1.8213238749958691,4.010655216340067,0.0009995151359352063,0.3258300747590966,1.4452608402271139e-06,0.03645803762368758,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,10,104017,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,2001,2.24306333399727,3.8013114033148843,0.0006992781037882911,0.325828689746561,6.024830462303399e-08,0.001383861738820442,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,10,104017,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,1760,1.8122550830012187,3.8013114033148843,0.000999512726792947,0.32583007345390114,1.4439556447753965e-06,0.03645577325028643,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
