analysis_type,parameter_name,parameter_value,initialization_index,initialization_seed,algorithm,epsilon,output_weight_count,hidden_width,q_dimension,n_train,n_test,n_features,n_classes,lambda_reg,estimated_L,mu,condition_number,converged,iterations,computational_time_seconds,initial_gradient_norm,final_gradient_norm,objective_value,objective_gap_to_ldlt,relative_error_to_ldlt,train_accuracy,test_accuracy,alpha,beta
rho,rho,0.6,73,104080,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.066356666997308,3.49438199628445,6.792058963864822e-07,0.3448632097881759,3.957945082788683e-14,2.129086387671915e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,73,104080,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3935,4.355352667000261,3.49438199628445,9.98440175502462e-07,0.3448632102226313,4.3449494002700817e-10,0.0009320843632090574,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,74,104081,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.191358959000354,3.470053495511256,9.897792442959835e-07,0.34486320978827184,1.3550272015550036e-13,3.5528534520962386e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,74,104081,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3939,4.31993650000004,3.470053495511256,9.989822873402687e-07,0.34486321022227184,4.341355053227858e-10,0.0009316945508968839,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,75,104082,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.015059417000884,3.426923489167226,9.909101918478526e-07,0.3448632097882725,1.3616885397027545e-13,3.564106209122189e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,75,104082,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3974,4.571343708001223,3.426923489167226,9.999682278112437e-07,0.34486321017657123,3.884348953597794e-10,0.0008811945671400337,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,76,104083,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.1168607079998765,3.5685492090737765,6.85942306077286e-07,0.3448632097881762,3.985700658404312e-14,2.131297963573012e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,76,104083,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3935,4.437783124998532,3.5685492090737765,9.9878517745314e-07,0.34486321022350475,4.35368407991632e-10,0.0009330222188183454,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,77,104084,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,3.9878469579998637,3.4947712292171547,9.967153610125783e-07,0.34486320978827206,1.3572476476042539e-13,3.5386887120898395e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,77,104084,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3936,4.416123708000669,3.4947712292171547,9.985631001387625e-07,0.3448632102231647,4.3502834667918933e-10,0.0009326567515765019,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,78,104085,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.1622813750000205,3.6204804463324134,6.915549873699509e-07,0.3448632097881757,3.93574062229618e-14,2.1365281744491563e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,78,104085,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3936,4.501929541002028,3.6204804463324134,9.998893121790021e-07,0.344863210224252,4.3611564359835597e-10,0.0009338212339647834,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,79,104086,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.285129542000504,3.630196358886786,6.977668244571543e-07,0.3448632097881764,4.007905118896815e-14,2.1254733285447367e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,79,104086,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3935,4.372324125000887,3.630196358886786,9.990809213639508e-07,0.34486321022110805,4.3297171403722245e-10,0.0009304450504172654,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,80,104087,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.01845004200004,3.388674475935154,9.92870558930184e-07,0.34486320978827306,1.3672396548258803e-13,3.5516712586676203e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,80,104087,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3938,4.3785698329993465,3.388674475935154,9.986749847688414e-07,0.34486321022343214,4.3529579940582153e-10,0.0009329426716388433,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,81,104088,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.223864500003401,3.533061367297379,6.835774237812857e-07,0.3448632097881765,4.013456234019941e-14,2.138631924414916e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,81,104088,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3937,4.767763957999705,3.533061367297379,9.987547131176366e-07,0.34486321022355293,4.3541659167090074e-10,0.0009330727246723685,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,82,104089,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.3925810840009945,3.698948067452,7.037631451138441e-07,0.34486320978817586,3.952393967665557e-14,2.1238566668373004e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,82,104089,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3933,4.791594209000323,3.698948067452,9.997133485628357e-07,0.344863210223418,4.3528164406225756e-10,0.0009329288483958816,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,83,104090,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.5310125409996544,3.687178585387261,6.991333623121937e-07,0.3448632097881759,3.957945082788683e-14,2.1392406092362015e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,83,104090,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3937,4.7303733749977255,3.687178585387261,9.996480319720493e-07,0.3448632102238711,4.357347815897583e-10,0.0009334126433141158,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,84,104091,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.446776166998461,3.2993072355561117,9.871089186840325e-07,0.3448632097882729,1.3655743202889425e-13,3.545644460118483e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,84,104091,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3936,4.656523917001323,3.2993072355561117,9.999205485724123e-07,0.34486321022486516,4.3672881977485645e-10,0.0009344790130321747,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,85,104092,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.600906208001106,3.6816845690588456,6.992528765849181e-07,0.3448632097881761,3.9745984281580604e-14,2.140377548761015e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,85,104092,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3938,4.842554958999244,3.6816845690588456,9.989744564055731e-07,0.34486321022285377,4.3471742872114305e-10,0.0009323206988911115,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,86,104093,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.147209499999008,3.47198252789874,9.958708695079103e-07,0.34486320978827234,1.3600232051658168e-13,3.550414540466734e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,86,104093,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3938,4.411150583000563,3.47198252789874,9.996929527618348e-07,0.34486321022314326,4.3500691937481406e-10,0.0009326303984391981,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,87,104094,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.1740233749987965,3.6053258455742334,6.974001193848853e-07,0.3448632097881763,3.9968028886505635e-14,2.1208286443787184e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,87,104094,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3934,4.566396791997249,3.6053258455742334,9.976967297063938e-07,0.3448632102206489,4.325125813053887e-10,0.0009299538785850574,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,88,104095,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.481507333999616,3.6883072467943006,7.018513167321245e-07,0.3448632097881757,3.93574062229618e-14,2.132914797021559e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,88,104095,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3935,4.360303875000682,3.6883072467943006,9.994785206311058e-07,0.34486321022420763,4.360712901885222e-10,0.0009337755578000547,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,89,104096,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,3.776660207997338,3.4397454650952435,9.9416974810756e-07,0.3448632097882723,1.3594680936535042e-13,3.56572488987745e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,89,104096,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3942,4.649710292000236,3.4397454650952435,9.99628664582599e-07,0.3448632102210652,4.329288594284719e-10,0.0009303934101086512,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,90,104097,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.326603625002463,3.471728569214301,9.998107259222334e-07,0.34486320978827334,1.3700152123874432e-13,3.54404895643595e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,90,104097,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3937,5.025973291001719,3.471728569214301,9.99466760400924e-07,0.3448632102229975,4.348611470916808e-10,0.0009324749776366402,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,91,104098,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.2766162080006325,3.4443600091866435,9.952684418230026e-07,0.3448632097882738,1.3744561044859438e-13,3.5220512731105394e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,91,104098,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3935,4.602791916997376,3.4443600091866435,9.99314311185869e-07,0.344863210220412,4.322756597119337e-10,0.0009296948621845208,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,92,104099,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.446829750002507,3.6529167530956657,6.964249425817754e-07,0.34486320978817614,3.980149543281186e-14,2.1219079423224737e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,92,104099,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3934,4.515619167003024,3.6529167530956657,9.994891457300073e-07,0.34486321022111704,4.329807068437219e-10,0.0009304546758431726,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,93,104100,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.053197417000774,3.3838766896838317,9.885975641343875e-07,0.3448632097882723,1.3594680936535042e-13,3.5651187510354148e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,93,104100,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3940,4.898276750001969,3.3838766896838317,9.990104335309627e-07,0.34486321022384353,4.357071925475964e-10,0.0009333825572766858,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,94,104101,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,4.205053082998347,3.294949109999892,9.777157503899936e-07,0.34486320978827056,1.3422596367718143e-13,3.5334527399955855e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,94,104101,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3935,4.7585311670009105,3.294949109999892,9.98673609153475e-07,0.3448632102233807,4.3524434056863015e-10,0.0009328890621745557,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,95,104102,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.392309790997388,3.7817623420196944,7.107717738754416e-07,0.3448632097881759,3.957945082788683e-14,2.152444631036763e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,95,104102,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3941,4.588728250000713,3.7817623420196944,9.995299716591275e-07,0.34486321022343247,4.352961324727289e-10,0.0009329395881092664,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,96,104103,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.573285667000164,3.989737597887939,7.368743857122486e-07,0.3448632097881763,3.9968028886505635e-14,2.133593849207657e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,96,104103,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3935,4.512569624999742,3.989737597887939,9.999222663817853e-07,0.3448632102244737,4.363373551363736e-10,0.0009340598450125107,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,97,104104,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.25873058399884,3.614686696812497,6.928410142079767e-07,0.344863209788176,3.963496197911809e-14,2.1442200709475223e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,97,104104,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3938,4.450180499999988,3.614686696812497,9.991558110515263e-07,0.3448632102244505,4.3631415147515895e-10,0.0009340344396225656,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,98,104105,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3719,4.002381583999522,3.572242092131528,6.867202407766673e-07,0.34486320978817614,3.980149543281186e-14,2.1303244365419083e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,98,104105,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3935,4.542034458998387,3.572242092131528,9.981601754645602e-07,0.3448632102231084,4.3497205837184083e-10,0.0009325980592113973,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.6,99,104106,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3577,3.9261483329974,3.380588244927657,9.868888980178434e-07,0.3448632097882717,1.3533618670180658e-13,3.5486969570927186e-06,0.996,0.8742857142857143,0.014457959081704972,0.9924097333534949
rho,rho,0.6,99,104106,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,275.613244319543,0.001,275613.244319543,True,3937,4.44088091699814,3.380588244927657,9.991744351435899e-07,0.3448632102241948,4.360584671125878e-10,0.0009337606678298525,0.996,0.8742857142857143,0.0036282726632708945,0.9961976376972066
rho,rho,0.7,0,104007,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.665403541999694,4.078891075065302,6.58557120367259e-07,0.3258286294982926,3.624878175401136e-14,1.923163656321616e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,0,104007,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4462,5.26421499999924,4.078891075065302,9.968053976886807e-07,0.3258286297126983,2.1444196418585193e-10,0.0006540356882766518,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,1,104008,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.800394000001688,3.745675570927449,6.244328426328622e-07,0.32582862949829233,3.597122599785507e-14,1.9219510517056754e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,1,104008,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4462,5.866177249998145,3.745675570927449,9.968295650268238e-07,0.3258286297124174,2.1416102224947053e-10,0.0006536076684881979,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,2,104009,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.829038332998607,3.8724748149343156,6.403143735804973e-07,0.32582862949829233,3.597122599785507e-14,1.921685860099869e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,2,104009,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,5.110615292000148,3.8724748149343156,9.916585523975293e-07,0.3258286297116929,2.134365462147514e-10,0.0006525087263648081,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,3,104010,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.824141249999229,3.67065957701444,6.210561009303938e-07,0.32582862949829244,3.608224830031759e-14,1.9241642660749043e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,3,104010,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4462,5.744852250001713,3.67065957701444,9.970755508465486e-07,0.3258286297129316,2.1467522204332568e-10,0.000654393216422131,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,4,104011,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.459554124998249,4.324320162551373,6.828283862795273e-07,0.3258286294982924,3.602673714908633e-14,1.9233202177807876e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,4,104011,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,5.373396124999999,4.324320162551373,9.991565682660358e-07,0.3258286297120715,2.1381513226614857e-10,0.0006530663988343481,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,5,104012,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.619213166999543,4.361505046856917,6.859990279416924e-07,0.3258286294982924,3.602673714908633e-14,1.9376092937608406e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,5,104012,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,5.323548832999222,4.361505046856917,9.991080124454107e-07,0.32582862971529414,2.17037776639728e-10,0.0006579927282215416,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,6,104013,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.5942222499979835,3.829476760628184,6.369425711122977e-07,0.32582862949829244,3.608224830031759e-14,1.931934560961392e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,6,104013,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,5.163607250000496,3.829476760628184,9.982987098587206e-07,0.32582862971400683,2.1575047304267514e-10,0.000656033017526528,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,7,104014,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.765644584000256,3.684473757773368,6.212131146177151e-07,0.3258286294982925,3.6137759451548845e-14,1.927947646566062e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,7,104014,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,5.071604417000344,3.684473757773368,9.94858469141571e-07,0.32582862971308574,2.1482937651029488e-10,0.0006546351443641601,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,8,104015,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.804856792001374,3.7736378974119167,6.290225305503472e-07,0.32582862949829206,3.569367024169878e-14,1.9223004450459312e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,8,104015,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4462,5.237668041998404,3.7736378974119167,9.941998263553478e-07,0.3258286297125087,2.1425233809324595e-10,0.0006537547060829441,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,9,104016,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.483505915999558,4.010655216340067,6.573813858710782e-07,0.32582862949829244,3.608224830031759e-14,1.9301702004393527e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,9,104016,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,5.035689584001375,4.010655216340067,9.95533131281212e-07,0.32582862971360504,2.153486833300633e-10,0.0006554270260970221,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,10,104017,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.623523292000755,3.8013114033148843,6.361206753810021e-07,0.32582862949829244,3.608224830031759e-14,1.930130108693347e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,10,104017,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,5.1063763329984795,3.8013114033148843,9.935051774874344e-07,0.325828629713576,2.1531965099796935e-10,0.0006553881538961927,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,11,104018,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.378588583000237,4.196328058670318,6.744311112704869e-07,0.32582862949829233,3.597122599785507e-14,1.9192612787606092e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,11,104018,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,4.886324374998367,4.196328058670318,9.914769997612061e-07,0.32582862971114507,2.128887066632501e-10,0.0006516681093948947,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,12,104019,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.598362625001755,3.8691966151247175,6.365425634283188e-07,0.3258286294982922,3.5860203695392556e-14,1.9230838053709567e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,12,104019,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4462,5.274031332999584,3.8691966151247175,9.973827865193508e-07,0.32582862971268817,2.144318056451766e-10,0.0006540199247269064,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,13,104020,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.573222625000199,3.673996125666615,6.223776151169498e-07,0.3258286294982921,3.574918139293004e-14,1.93555645698437e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,13,104020,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,5.190811124997708,3.673996125666615,9.955955743462924e-07,0.325828629714831,2.1657464710500562e-10,0.000657298637185247,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,14,104021,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,4.551673750000191,4.310654848071134,6.831613739463999e-07,0.32582862949829283,3.647082635893639e-14,1.9370903594287278e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
rho,rho,0.7,14,104021,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4463,4.967002332999982,4.310654848071134,9.931381494468487e-07,0.3258286297151362,2.1687984741447508e-10,0.0006577717901294458,0.999,0.9371428571428572,0.003133117793826728,0.9964661321183421
rho,rho,0.7,15,104022,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,319.1708916818668,0.001,319170.8916818668,True,4034,5.528232542001206,3.659031860902979,6.177443732319969e-07,0.32582862949829233,3.597122599785507e-14,1.9262895518008743e-06,0.999,0.9371428571428572,0.012488222205013895,0.9929447524588892
